"full.name" "PA" "run" "algo" "metric.eval" "cutoff" "sensitivity" "specificity" "calibration" "validation" "evaluation"
"177" "Scleria.lingulata_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "TSS" 527 88.591 84.97 0.736 0.488 NA
"178" "Scleria.lingulata_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "ROC" 532 87.919 85.714 0.937 0.835 NA
"179" "Scleria.lingulata_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "KAPPA" 568 83.893 88.393 0.629 0.401 NA
"180" "Scleria.lingulata_PA2_RUN2_GBM" "PA2" "RUN2" "GBM" "BOYCE" 524 88.591 84.97 0.982 0.921 NA
"181" "Scleria.lingulata_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "TSS" 631 77.181 82.589 0.598 0.386 NA
"182" "Scleria.lingulata_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "ROC" 603 77.852 81.994 0.846 0.782 NA
"183" "Scleria.lingulata_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "KAPPA" 631 77.181 82.589 0.491 0.319 NA
"184" "Scleria.lingulata_PA2_RUN2_ANN" "PA2" "RUN2" "ANN" "BOYCE" 596 77.852 81.845 0.799 0.746 NA
"185" "Scleria.lingulata_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "TSS" 503 79.866 71.726 0.517 0.417 NA
"186" "Scleria.lingulata_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "ROC" 506 79.866 72.173 0.82 0.812 NA
"187" "Scleria.lingulata_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "KAPPA" 600 69.128 78.72 0.386 0.343 NA
"188" "Scleria.lingulata_PA2_RUN2_GLM" "PA2" "RUN2" "GLM" "BOYCE" 497 79.866 71.131 0.988 0.881 NA
"189" "Scleria.lingulata_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "TSS" 539 71.812 75.893 0.48 0.398 NA
"190" "Scleria.lingulata_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "ROC" 552 70.47 77.679 0.8 0.806 NA
"191" "Scleria.lingulata_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "KAPPA" 636 57.718 85.863 0.405 0.326 NA
"192" "Scleria.lingulata_PA2_RUN2_GAM" "PA2" "RUN2" "GAM" "BOYCE" 531 71.812 75.446 0.984 0.909 NA
